Image ID,Label,Plane,Width,Height,Path
Tr-me_0443,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0443.jpg
Tr-me_0634,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0634.jpg
Tr-me_0413,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0413.jpg
Tr-me_1061,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1061.jpg
Tr-me_0458,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0458.jpg
Tr-me_0508,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0508.jpg
Tr-me_0157,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0157.jpg
Tr-me_0825,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0825.jpg
Tr-me_0704,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0704.jpg
Tr-me_1207,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1207.jpg
Tr-me_0982,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0982.jpg
Tr-me_0297,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0297.jpg
Tr-me_1241,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1241.jpg
Tr-me_1133,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1133.jpg
Tr-me_1046,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1046.jpg
Tr-me_0574,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0574.jpg
Tr-me_0673,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0673.jpg
Tr-me_1247,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1247.jpg
Tr-me_0898,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0898.jpg
Tr-me_1242,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1242.jpg
Tr-me_1258,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1258.jpg
Tr-me_0445,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0445.jpg
Tr-me_1321,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1321.jpg
Tr-me_0836,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0836.jpg
Tr-me_0401,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0401.jpg
Tr-me_0309,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0309.jpg
Tr-me_0394,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0394.jpg
Tr-me_0166,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0166.jpg
Tr-me_1162,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1162.jpg
Tr-me_0917,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0917.jpg
Tr-me_0391,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0391.jpg
Tr-me_0072,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0072.jpg
Tr-me_0708,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0708.jpg
Tr-me_1157,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1157.jpg
Tr-me_0087,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0087.jpg
Tr-me_0123,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0123.jpg
Tr-me_0100,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0100.jpg
Tr-me_0699,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0699.jpg
Tr-me_0488,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0488.jpg
Tr-me_0095,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0095.jpg
Tr-me_0879,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0879.jpg
Tr-me_0506,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0506.jpg
Tr-me_0775,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0775.jpg
Tr-me_0750,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0750.jpg
Tr-me_0085,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0085.jpg
Tr-me_0134,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0134.jpg
Tr-me_0077,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0077.jpg
Tr-me_1196,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1196.jpg
Tr-me_1032,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1032.jpg
Tr-me_1113,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1113.jpg
Tr-me_1014,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1014.jpg
Tr-me_0446,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0446.jpg
Tr-me_0730,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0730.jpg
Tr-me_0576,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0576.jpg
Tr-me_0152,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0152.jpg
Tr-me_1220,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1220.jpg
Tr-me_0405,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0405.jpg
Tr-me_0599,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0599.jpg
Tr-me_0519,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0519.jpg
Tr-me_0447,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0447.jpg
Tr-me_1141,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1141.jpg
Tr-me_1065,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1065.jpg
Tr-me_0101,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0101.jpg
Tr-me_0492,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0492.jpg
Tr-me_1277,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1277.jpg
Tr-me_1064,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1064.jpg
Tr-me_0150,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0150.jpg
Tr-me_1139,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1139.jpg
Tr-me_0633,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0633.jpg
Tr-me_0314,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0314.jpg
Tr-me_0158,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0158.jpg
Tr-me_0141,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0141.jpg
Tr-me_1319,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1319.jpg
Tr-me_0448,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0448.jpg
Tr-me_1049,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1049.jpg
Tr-me_1069,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1069.jpg
Tr-me_0695,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0695.jpg
Tr-me_0088,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0088.jpg
Tr-me_1271,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1271.jpg
Tr-me_0597,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0597.jpg
Tr-me_0296,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0296.jpg
Tr-me_0957,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0957.jpg
Tr-me_0321,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0321.jpg
Tr-me_0147,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0147.jpg
Tr-me_0316,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0316.jpg
Tr-me_0351,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0351.jpg
Tr-me_0550,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0550.jpg
Tr-me_0392,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0392.jpg
Tr-me_0988,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0988.jpg
Tr-me_0516,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0516.jpg
Tr-me_1024,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1024.jpg
Tr-me_0139,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0139.jpg
Tr-me_0689,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0689.jpg
Tr-me_0911,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0911.jpg
Tr-me_0718,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0718.jpg
Tr-me_0387,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0387.jpg
Tr-me_0852,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0852.jpg
Tr-me_1120,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1120.jpg
Tr-me_0267,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0267.jpg
Tr-me_0534,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0534.jpg
Tr-me_0053,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0053.jpg
Tr-me_1195,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1195.jpg
Tr-me_0423,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0423.jpg
Tr-me_0698,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0698.jpg
Tr-me_0665,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0665.jpg
Tr-me_1336,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1336.jpg
Tr-me_1202,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1202.jpg
Tr-me_0521,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0521.jpg
Tr-me_0560,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0560.jpg
Tr-me_0306,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0306.jpg
Tr-me_0797,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0797.jpg
Tr-me_0045,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0045.jpg
Tr-me_1206,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1206.jpg
Tr-me_0505,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0505.jpg
Tr-me_0967,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0967.jpg
Tr-me_1254,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1254.jpg
Tr-me_0021,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0021.jpg
Tr-me_1169,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1169.jpg
Tr-me_0433,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0433.jpg
Tr-me_1191,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1191.jpg
Tr-me_1142,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1142.jpg
Tr-me_0635,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0635.jpg
Tr-me_0463,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0463.jpg
Tr-me_0444,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0444.jpg
Tr-me_0355,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0355.jpg
Tr-me_0680,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0680.jpg
Tr-me_1205,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1205.jpg
Tr-me_0438,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0438.jpg
Tr-me_0726,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0726.jpg
Tr-me_0802,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0802.jpg
Tr-me_1288,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1288.jpg
Tr-me_0590,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0590.jpg
Tr-me_0778,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0778.jpg
Tr-me_1215,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1215.jpg
Tr-me_1313,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1313.jpg
Tr-me_1329,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1329.jpg
Tr-me_0082,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0082.jpg
Tr-me_1225,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1225.jpg
Tr-me_0735,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0735.jpg
Tr-me_0742,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0742.jpg
Tr-me_1057,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1057.jpg
Tr-me_0897,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0897.jpg
Tr-me_0746,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0746.jpg
Tr-me_1297,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1297.jpg
Tr-me_0500,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0500.jpg
Tr-me_0115,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0115.jpg
Tr-me_0767,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0767.jpg
Tr-me_0328,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0328.jpg
Tr-me_1153,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1153.jpg
Tr-me_0864,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0864.jpg
Tr-me_0067,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0067.jpg
Tr-me_0350,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0350.jpg
Tr-me_0501,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0501.jpg
Tr-me_0411,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0411.jpg
Tr-me_1325,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1325.jpg
Tr-me_0502,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0502.jpg
Tr-me_0568,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0568.jpg
Tr-me_0036,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0036.jpg
Tr-me_1192,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1192.jpg
Tr-me_0572,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0572.jpg
Tr-me_0537,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0537.jpg
Tr-me_1090,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1090.jpg
Tr-me_1128,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1128.jpg
Tr-me_1203,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1203.jpg
Tr-me_0970,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0970.jpg
Tr-me_0745,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0745.jpg
Tr-me_0608,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0608.jpg
Tr-me_1248,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1248.jpg
Tr-meTr_0007,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-meTr_0007.jpg
Tr-me_0766,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0766.jpg
Tr-me_0789,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0789.jpg
Tr-me_0522,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0522.jpg
Tr-me_1071,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1071.jpg
Tr-me_1121,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1121.jpg
Tr-me_0403,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0403.jpg
Tr-me_0690,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0690.jpg
Tr-me_0936,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0936.jpg
Tr-me_0784,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0784.jpg
Tr-me_0432,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0432.jpg
Tr-me_0844,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0844.jpg
Tr-me_1147,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1147.jpg
Tr-me_0494,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0494.jpg
Tr-me_0958,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0958.jpg
Tr-me_0092,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0092.jpg
Tr-me_0333,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0333.jpg
Tr-me_0347,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0347.jpg
Tr-me_0639,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0639.jpg
Tr-me_0165,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0165.jpg
Tr-me_0424,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0424.jpg
Tr-me_0971,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0971.jpg
Tr-me_0621,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0621.jpg
Tr-me_0332,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0332.jpg
Tr-me_0556,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0556.jpg
Tr-me_1114,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1114.jpg
Tr-me_1081,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1081.jpg
Tr-meTr_0003,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-meTr_0003.jpg
Tr-me_0629,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0629.jpg
Tr-me_0614,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0614.jpg
Tr-me_1105,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1105.jpg
Tr-me_0558,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0558.jpg
Tr-me_0515,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0515.jpg
Tr-me_0288,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0288.jpg
Tr-me_0512,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0512.jpg
Tr-me_0997,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0997.jpg
Tr-me_1200,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1200.jpg
Tr-me_0285,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0285.jpg
Tr-me_0722,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0722.jpg
Tr-me_1327,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1327.jpg
Tr-me_0801,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0801.jpg
Tr-me_0670,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0670.jpg
Tr-me_0370,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0370.jpg
Tr-me_0707,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0707.jpg
Tr-me_0603,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0603.jpg
Tr-me_1265,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1265.jpg
Tr-me_0393,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0393.jpg
Tr-me_0920,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0920.jpg
Tr-me_0991,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0991.jpg
Tr-me_0812,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0812.jpg
Tr-me_1289,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1289.jpg
Tr-me_0383,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0383.jpg
Tr-me_0833,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0833.jpg
Tr-me_0668,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0668.jpg
Tr-me_0436,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0436.jpg
Tr-me_1253,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1253.jpg
Tr-me_0605,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0605.jpg
Tr-me_0428,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0428.jpg
Tr-me_0335,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0335.jpg
Tr-me_0814,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0814.jpg
Tr-me_0142,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0142.jpg
Tr-me_0768,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0768.jpg
Tr-me_0054,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0054.jpg
Tr-me_0493,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0493.jpg
Tr-me_0840,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0840.jpg
Tr-me_0090,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0090.jpg
Tr-me_0532,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0532.jpg
Tr-me_0565,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0565.jpg
Tr-me_0023,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0023.jpg
Tr-me_0290,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0290.jpg
Tr-me_0526,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0526.jpg
Tr-me_0647,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0647.jpg
Tr-me_0389,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0389.jpg
Tr-me_0823,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0823.jpg
Tr-me_0149,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0149.jpg
Tr-me_1164,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1164.jpg
Tr-me_0429,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0429.jpg
Tr-me_0523,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0523.jpg
Tr-me_1257,meningioma,axial,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1257.jpg
Tr-me_0375,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0375.jpg
Tr-me_0998,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0998.jpg
Tr-me_1243,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1243.jpg
Tr-me_0962,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0962.jpg
Tr-me_0946,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0946.jpg
Tr-me_0569,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0569.jpg
Tr-me_0418,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0418.jpg
Tr-me_0682,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0682.jpg
Tr-me_0138,meningioma,coronal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0138.jpg
Tr-me_0626,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_0626.jpg
Tr-me_1190,meningioma,sagittal,256,256,../../../pre_processed_data/Training/meningioma/Tr-me_1190.jpg
