Image ID,Label,Plane,Width,Height,Path
Tr-gl_0416,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0416.jpg
Tr-gl_0640,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0640.jpg
Tr-gl_0712,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0712.jpg
Tr-gl_0067,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0067.jpg
Tr-gl_0201,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0201.jpg
Tr-gl_0244,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0244.jpg
Tr-gl_0376,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0376.jpg
Tr-gl_0418,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0418.jpg
Tr-gl_1035,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1035.jpg
Tr-gl_1137,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1137.jpg
Tr-gl_1189,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1189.jpg
Tr-gl_0934,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0934.jpg
Tr-gl_0209,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0209.jpg
Tr-gl_1010,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1010.jpg
Tr-gl_0423,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0423.jpg
Tr-gl_0998,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0998.jpg
Tr-gl_0961,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0961.jpg
Tr-gl_0627,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0627.jpg
Tr-gl_1023,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1023.jpg
Tr-gl_0257,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0257.jpg
Tr-gl_1270,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1270.jpg
Tr-gl_0553,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0553.jpg
Tr-gl_0900,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0900.jpg
Tr-gl_0624,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0624.jpg
Tr-gl_0362,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0362.jpg
Tr-gl_1160,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1160.jpg
Tr-gl_0403,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0403.jpg
Tr-gl_1263,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1263.jpg
Tr-gl_1097,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1097.jpg
Tr-gl_0552,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0552.jpg
Tr-gl_0707,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0707.jpg
Tr-gl_0368,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0368.jpg
Tr-gl_0822,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0822.jpg
Tr-gl_0472,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0472.jpg
Tr-gl_0604,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0604.jpg
Tr-gl_0317,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0317.jpg
Tr-gl_1112,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1112.jpg
Tr-gl_0508,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0508.jpg
Tr-gl_0364,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0364.jpg
Tr-gl_1024,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1024.jpg
Tr-gl_0521,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0521.jpg
Tr-gl_0956,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0956.jpg
Tr-gl_0334,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0334.jpg
Tr-gl_1181,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1181.jpg
Tr-gl_1095,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1095.jpg
Tr-gl_0259,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0259.jpg
Tr-gl_0292,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0292.jpg
Tr-gl_0420,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0420.jpg
Tr-gl_1207,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1207.jpg
Tr-gl_0140,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0140.jpg
Tr-gl_1184,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1184.jpg
Tr-gl_0326,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0326.jpg
Tr-gl_0439,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0439.jpg
Tr-gl_0570,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0570.jpg
Tr-gl_1058,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1058.jpg
Tr-gl_0264,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0264.jpg
Tr-gl_0509,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0509.jpg
Tr-gl_0817,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0817.jpg
Tr-gl_0950,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0950.jpg
Tr-gl_0587,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0587.jpg
Tr-gl_0653,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0653.jpg
Tr-gl_0212,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0212.jpg
Tr-gl_0092,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0092.jpg
Tr-glTr_0000,glioma,coronal,512,512,../data_original/Training/glioma/Tr-glTr_0000.jpg
Tr-gl_0328,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0328.jpg
Tr-gl_0980,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0980.jpg
Tr-gl_0805,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0805.jpg
Tr-gl_0629,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0629.jpg
Tr-gl_0744,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0744.jpg
Tr-gl_0881,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0881.jpg
Tr-gl_0320,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0320.jpg
Tr-gl_0678,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0678.jpg
Tr-gl_0628,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0628.jpg
Tr-gl_0951,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0951.jpg
Tr-gl_0479,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0479.jpg
Tr-gl_0958,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0958.jpg
Tr-gl_0249,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0249.jpg
Tr-gl_0823,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0823.jpg
Tr-gl_0481,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0481.jpg
Tr-gl_0500,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0500.jpg
Tr-gl_0365,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0365.jpg
Tr-gl_0233,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0233.jpg
Tr-gl_1065,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1065.jpg
Tr-gl_1146,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1146.jpg
Tr-gl_0397,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0397.jpg
Tr-gl_0812,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0812.jpg
Tr-gl_0877,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0877.jpg
Tr-gl_0503,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0503.jpg
Tr-gl_0175,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0175.jpg
Tr-glTr_0007,glioma,coronal,512,512,../data_original/Training/glioma/Tr-glTr_0007.jpg
Tr-gl_0170,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0170.jpg
Tr-gl_1282,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1282.jpg
Tr-gl_0047,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0047.jpg
Tr-gl_0463,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0463.jpg
Tr-gl_0498,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0498.jpg
Tr-gl_0623,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0623.jpg
Tr-gl_0583,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0583.jpg
Tr-gl_0764,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0764.jpg
Tr-gl_0913,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0913.jpg
Tr-gl_1111,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1111.jpg
Tr-gl_0354,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0354.jpg
Tr-gl_1016,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1016.jpg
Tr-gl_0811,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0811.jpg
Tr-gl_0379,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0379.jpg
Tr-gl_0942,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0942.jpg
Tr-gl_0198,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0198.jpg
Tr-gl_1292,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1292.jpg
Tr-gl_0115,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0115.jpg
Tr-gl_0706,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0706.jpg
Tr-gl_0731,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0731.jpg
Tr-gl_0017,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0017.jpg
Tr-gl_1223,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1223.jpg
Tr-gl_1107,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1107.jpg
Tr-gl_0631,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0631.jpg
Tr-gl_0772,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0772.jpg
Tr-gl_0702,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0702.jpg
Tr-gl_1133,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1133.jpg
Tr-gl_1072,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1072.jpg
Tr-gl_0252,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0252.jpg
Tr-gl_0982,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0982.jpg
Tr-gl_1157,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1157.jpg
Tr-gl_0987,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0987.jpg
Tr-gl_0776,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0776.jpg
Tr-gl_0796,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0796.jpg
Tr-gl_0858,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0858.jpg
Tr-gl_1173,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1173.jpg
Tr-gl_1204,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1204.jpg
Tr-gl_1159,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1159.jpg
Tr-gl_1134,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1134.jpg
Tr-gl_1237,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1237.jpg
Tr-gl_0275,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0275.jpg
Tr-gl_0681,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0681.jpg
Tr-gl_0109,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0109.jpg
Tr-gl_0883,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0883.jpg
Tr-gl_0068,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0068.jpg
Tr-gl_0058,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0058.jpg
Tr-gl_0729,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0729.jpg
Tr-gl_1217,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1217.jpg
Tr-gl_0871,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0871.jpg
Tr-gl_0990,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0990.jpg
Tr-gl_0594,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0594.jpg
Tr-gl_0528,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0528.jpg
Tr-gl_0149,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0149.jpg
Tr-gl_1273,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1273.jpg
Tr-gl_0394,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0394.jpg
Tr-gl_0890,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0890.jpg
Tr-gl_1226,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1226.jpg
Tr-gl_0976,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0976.jpg
Tr-gl_0287,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0287.jpg
Tr-gl_1238,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1238.jpg
Tr-gl_0072,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0072.jpg
Tr-gl_0367,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0367.jpg
Tr-gl_1136,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1136.jpg
Tr-gl_0163,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0163.jpg
Tr-gl_0194,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0194.jpg
Tr-gl_0699,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0699.jpg
Tr-gl_0206,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0206.jpg
Tr-gl_0644,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0644.jpg
Tr-gl_0562,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0562.jpg
Tr-gl_1307,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1307.jpg
Tr-gl_0112,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0112.jpg
Tr-gl_1206,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1206.jpg
Tr-gl_1249,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1249.jpg
Tr-gl_0316,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0316.jpg
Tr-gl_0669,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0669.jpg
Tr-gl_0037,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0037.jpg
Tr-gl_1015,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1015.jpg
Tr-gl_0688,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0688.jpg
Tr-gl_0933,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0933.jpg
Tr-gl_0262,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0262.jpg
Tr-gl_0672,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0672.jpg
Tr-gl_0333,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0333.jpg
Tr-gl_0690,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0690.jpg
Tr-gl_0912,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0912.jpg
Tr-gl_0174,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0174.jpg
Tr-gl_0634,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0634.jpg
Tr-gl_0076,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0076.jpg
Tr-gl_1225,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1225.jpg
Tr-gl_0161,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0161.jpg
Tr-gl_0045,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0045.jpg
Tr-gl_0973,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0973.jpg
Tr-gl_0318,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0318.jpg
Tr-gl_0723,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0723.jpg
Tr-gl_1043,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1043.jpg
Tr-gl_0243,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0243.jpg
Tr-gl_0398,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0398.jpg
Tr-gl_0802,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0802.jpg
Tr-gl_0850,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0850.jpg
Tr-gl_0108,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0108.jpg
Tr-gl_0603,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0603.jpg
Tr-gl_0558,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0558.jpg
Tr-gl_0277,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0277.jpg
Tr-gl_0018,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0018.jpg
Tr-gl_1085,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1085.jpg
Tr-gl_1055,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1055.jpg
Tr-gl_1185,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1185.jpg
Tr-gl_1243,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1243.jpg
Tr-gl_0057,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0057.jpg
Tr-gl_0947,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0947.jpg
Tr-gl_0235,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0235.jpg
Tr-gl_0150,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0150.jpg
Tr-gl_0021,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0021.jpg
Tr-gl_0600,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0600.jpg
Tr-gl_0250,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0250.jpg
Tr-gl_0946,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0946.jpg
Tr-gl_0303,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0303.jpg
Tr-gl_1102,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1102.jpg
Tr-gl_0663,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0663.jpg
Tr-gl_1224,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1224.jpg
Tr-gl_0884,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0884.jpg
Tr-gl_0162,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0162.jpg
Tr-gl_0056,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0056.jpg
Tr-gl_0523,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0523.jpg
Tr-gl_0887,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0887.jpg
Tr-gl_0546,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0546.jpg
Tr-gl_0160,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0160.jpg
Tr-gl_0131,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0131.jpg
Tr-gl_1013,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1013.jpg
Tr-gl_1304,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1304.jpg
Tr-gl_0736,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0736.jpg
Tr-gl_0705,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0705.jpg
Tr-gl_1281,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1281.jpg
Tr-gl_1118,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1118.jpg
Tr-gl_0734,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0734.jpg
Tr-gl_0238,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0238.jpg
Tr-gl_0145,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0145.jpg
Tr-gl_1155,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1155.jpg
Tr-gl_0642,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0642.jpg
Tr-gl_0255,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0255.jpg
Tr-gl_0204,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0204.jpg
Tr-gl_1187,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1187.jpg
Tr-gl_0680,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0680.jpg
Tr-gl_0409,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0409.jpg
Tr-gl_0786,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0786.jpg
Tr-gl_0111,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0111.jpg
Tr-gl_0040,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0040.jpg
Tr-gl_0978,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0978.jpg
Tr-gl_0220,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0220.jpg
Tr-gl_0693,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0693.jpg
Tr-gl_0218,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0218.jpg
Tr-gl_0434,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0434.jpg
Tr-gl_0148,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0148.jpg
Tr-gl_0139,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0139.jpg
Tr-gl_0716,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0716.jpg
Tr-gl_0876,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0876.jpg
Tr-gl_0064,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0064.jpg
Tr-gl_0335,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0335.jpg
Tr-gl_1081,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1081.jpg
Tr-gl_0187,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0187.jpg
Tr-gl_1302,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1302.jpg
Tr-gl_0625,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0625.jpg
Tr-gl_0221,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0221.jpg
Tr-gl_1042,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1042.jpg
Tr-gl_0791,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0791.jpg
Tr-gl_0314,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0314.jpg
Tr-gl_0686,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0686.jpg
Tr-gl_0234,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0234.jpg
Tr-gl_0749,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0749.jpg
Tr-gl_1195,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1195.jpg
Tr-gl_0651,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0651.jpg
Tr-gl_0615,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0615.jpg
Tr-gl_0118,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0118.jpg
Tr-gl_1075,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1075.jpg
Tr-gl_1167,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1167.jpg
Tr-gl_0532,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0532.jpg
Tr-gl_0920,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0920.jpg
Tr-gl_1143,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1143.jpg
Tr-gl_1188,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1188.jpg
Tr-gl_1069,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1069.jpg
Tr-gl_0613,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0613.jpg
Tr-gl_1067,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1067.jpg
Tr-gl_0440,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0440.jpg
Tr-gl_0254,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0254.jpg
Tr-gl_0534,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0534.jpg
Tr-gl_0285,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0285.jpg
Tr-gl_0381,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0381.jpg
Tr-gl_0996,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0996.jpg
Tr-gl_0242,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0242.jpg
Tr-gl_1171,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_1171.jpg
Tr-gl_0189,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0189.jpg
Tr-gl_0896,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0896.jpg
Tr-gl_1313,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_1313.jpg
Tr-gl_0429,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0429.jpg
Tr-gl_0054,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0054.jpg
Tr-gl_0984,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0984.jpg
Tr-gl_0510,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0510.jpg
Tr-gl_1103,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_1103.jpg
Tr-gl_0899,glioma,sagittal,512,512,../data_original/Training/glioma/Tr-gl_0899.jpg
Tr-gl_0750,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0750.jpg
Tr-gl_0545,glioma,axial,512,512,../data_original/Training/glioma/Tr-gl_0545.jpg
Tr-gl_0441,glioma,coronal,512,512,../data_original/Training/glioma/Tr-gl_0441.jpg
